id,date,type,description,payment_method,bank,value,categories,notes
3544,2022-09-09,DEBITO,anonimizado,PIX,INTER,48.87,Despesa,anonimizado
3545,2022-09-09,CREDITO,anonimizado,PIX,INTER,300.0,Recebimento,anonimizado
3546,2022-09-09,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
3547,2022-09-09,CREDITO,anonimizado,PIX,INTER,200.0,Recebimento,anonimizado
3548,2022-09-13,CREDITO,anonimizado,PIX,INTER,360.0,Recebimento,anonimizado
3549,2022-09-13,CREDITO,anonimizado,PIX,INTER,185.0,Recebimento,anonimizado
3550,2022-09-13,CREDITO,anonimizado,PIX,INTER,135.0,Recebimento,anonimizado
3551,2022-09-15,CREDITO,anonimizado,PIX,INTER,150.0,Recebimento,anonimizado
3552,2022-09-16,DEBITO,anonimizado,PIX,INTER,86.5,Despesa,anonimizado
3553,2022-09-16,DEBITO,anonimizado,PIX,INTER,156.18,Despesa,anonimizado
3554,2022-09-16,CREDITO,anonimizado,PIX,INTER,270.0,Recebimento,anonimizado
3555,2022-09-19,CREDITO,anonimizado,PIX,INTER,200.0,Recebimento,anonimizado
3556,2022-09-19,DEBITO,anonimizado,CARTAO,INTER,417.5,Despesa,anonimizado
3557,2022-09-19,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
3558,2022-09-20,CREDITO,anonimizado,PIX,INTER,80.0,Recebimento,anonimizado
3559,2022-09-20,DEBITO,anonimizado,PIX,INTER,11.6,Despesa,anonimizado
3560,2022-09-20,DEBITO,anonimizado,PIX,INTER,80.5,Despesa,anonimizado
3561,2022-09-20,CREDITO,anonimizado,PIX,INTER,120.0,Recebimento,anonimizado
3562,2022-09-20,CREDITO,anonimizado,PIX,INTER,200.0,Recebimento,anonimizado
3563,2022-09-21,CREDITO,anonimizado,PIX,INTER,290.0,Recebimento,anonimizado
3564,2022-09-21,CREDITO,anonimizado,PIX,INTER,370.0,Recebimento,anonimizado
3565,2022-09-21,CREDITO,anonimizado,CASHBACK,INTER,7.02,Recebimento,anonimizado
3566,2022-09-22,CREDITO,anonimizado,PIX,INTER,80.0,Recebimento,anonimizado
3567,2022-09-22,CREDITO,anonimizado,PIX,INTER,60.0,Recebimento,anonimizado
3568,2022-09-22,CREDITO,anonimizado,PIX,INTER,90.0,Recebimento,anonimizado
3569,2022-09-23,DEBITO,anonimizado,CARTAO,INTER,125.14,Despesa,anonimizado
3570,2022-09-23,CREDITO,anonimizado,PIX,INTER,65.0,Recebimento,anonimizado
3571,2022-09-23,CREDITO,anonimizado,PIX,INTER,300.0,Recebimento,anonimizado
3572,2022-09-26,CREDITO,anonimizado,PIX,INTER,280.0,Recebimento,anonimizado
3573,2022-09-26,DEBITO,anonimizado,CARTAO,INTER,13.0,Despesa,anonimizado
3574,2022-09-26,CREDITO,anonimizado,PIX,INTER,280.0,Recebimento,anonimizado
3575,2022-09-26,CREDITO,anonimizado,PIX,INTER,175.0,Recebimento,anonimizado
3576,2022-09-26,CREDITO,anonimizado,PIX,INTER,370.0,Recebimento,anonimizado
3577,2022-09-27,CREDITO,anonimizado,PIX,INTER,345.0,Recebimento,anonimizado
3578,2022-09-28,CREDITO,anonimizado,PIX,INTER,85.0,Recebimento,anonimizado
3579,2022-09-28,CREDITO,anonimizado,PIX,INTER,430.0,Recebimento,anonimizado
3580,2022-10-04,DEBITO,anonimizado,CARTAO,INTER,10.0,Despesa,anonimizado
3581,2022-10-04,CREDITO,anonimizado,PIX,INTER,100.0,Recebimento,anonimizado
3582,2022-10-04,CREDITO,anonimizado,PIX,INTER,47.5,Recebimento,anonimizado
3583,2022-10-04,CREDITO,anonimizado,PIX,INTER,360.0,Recebimento,anonimizado
3584,2022-10-04,CREDITO,anonimizado,PIX,INTER,100.0,Recebimento,anonimizado
3585,2022-10-04,DEBITO,anonimizado,PIX,INTER,20.0,Despesa,anonimizado
3586,2022-10-04,DEBITO,anonimizado,PIX,INTER,345.0,Despesa,anonimizado
3587,2022-10-05,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
3588,2022-10-05,CREDITO,anonimizado,PIX,INTER,100.0,Recebimento,anonimizado
3589,2022-10-05,DEBITO,anonimizado,PIX,INTER,980.0,Despesa,anonimizado
3590,2022-10-05,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
3591,2022-10-06,CREDITO,anonimizado,PIX,INTER,30.0,Recebimento,anonimizado
3592,2022-10-06,CREDITO,anonimizado,PIX,INTER,205.0,Recebimento,anonimizado
3593,2022-10-06,DEBITO,anonimizado,PIX,INTER,1717.31,Salário,anonimizado
3594,2022-10-06,DEBITO,anonimizado,PIX,INTER,4088.16,Salário,anonimizado
3595,2022-10-06,DEBITO,anonimizado,PIX,INTER,1078.68,Despesa,anonimizado
3596,2022-10-07,DEBITO,anonimizado,CARTAO,INTER,11.5,Despesa,anonimizado
3597,2022-10-07,CREDITO,anonimizado,PIX,INTER,270.0,Recebimento,anonimizado
3598,2022-10-10,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
3599,2022-10-10,CREDITO,anonimizado,PIX,INTER,140.0,Recebimento,anonimizado
3600,2022-10-10,DEBITO,anonimizado,PIX,INTER,131.01,Despesa,anonimizado
3601,2022-10-11,CREDITO,anonimizado,PIX,INTER,340.0,Recebimento,anonimizado
3602,2022-10-13,CREDITO,anonimizado,PIX,INTER,240.0,Recebimento,anonimizado
3603,2022-10-14,CREDITO,anonimizado,PIX,INTER,140.0,Recebimento,anonimizado
3604,2022-10-14,DEBITO,anonimizado,CARTAO,INTER,5.8,Despesa,anonimizado
3605,2022-10-14,CREDITO,anonimizado,PIX,INTER,212.0,Recebimento,anonimizado
3606,2022-10-17,CREDITO,anonimizado,PIX,INTER,80.0,Recebimento,anonimizado
3607,2022-10-17,CREDITO,anonimizado,PIX,INTER,390.0,Recebimento,anonimizado
3608,2022-10-17,CREDITO,anonimizado,PIX,INTER,109.0,Recebimento,anonimizado
3609,2022-10-17,DEBITO,anonimizado,PIX,INTER,74.0,"Despesa, Livro",anonimizado
3610,2022-10-17,CREDITO,anonimizado,PIX,INTER,45.0,Recebimento,anonimizado
3611,2022-10-19,CREDITO,anonimizado,PIX,INTER,106.92,Recebimento,anonimizado
3612,2022-10-19,CREDITO,anonimizado,PIX,INTER,280.0,Recebimento,anonimizado
3613,2022-10-20,CREDITO,anonimizado,PIX,INTER,88.0,Recebimento,anonimizado
3614,2022-10-20,CREDITO,anonimizado,PIX,INTER,310.0,Recebimento,anonimizado
3615,2022-10-21,CREDITO,anonimizado,PIX,INTER,120.0,Recebimento,anonimizado
3616,2022-10-21,CREDITO,anonimizado,PIX,INTER,120.0,Recebimento,anonimizado
3617,2022-10-24,CREDITO,anonimizado,CARTAO,INTER,7.6,Recebimento,anonimizado
3618,2022-10-24,CREDITO,anonimizado,PIX,INTER,50.0,Recebimento,anonimizado
3619,2022-10-24,CREDITO,anonimizado,PIX,INTER,390.0,Recebimento,anonimizado
3620,2022-10-25,CREDITO,anonimizado,PIX,INTER,65.0,Recebimento,anonimizado
3621,2022-10-25,CREDITO,anonimizado,PIX,INTER,240.0,Recebimento,anonimizado
3622,2022-10-27,CREDITO,anonimizado,PIX,INTER,500.0,Recebimento,anonimizado
3623,2022-11-01,CREDITO,anonimizado,PIX,INTER,310.0,Recebimento,anonimizado
3624,2022-11-01,CREDITO,anonimizado,PIX,INTER,180.0,Recebimento,anonimizado
3625,2022-11-01,CREDITO,anonimizado,PIX,INTER,120.0,Recebimento,anonimizado
3626,2022-11-01,CREDITO,anonimizado,PIX,INTER,185.0,Recebimento,anonimizado
3627,2022-11-01,DEBITO,anonimizado,PIX,INTER,260.0,Despesa,anonimizado
3628,2022-11-03,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
3629,2022-11-03,CREDITO,anonimizado,PIX,INTER,80.0,Recebimento,anonimizado
3630,2022-11-03,CREDITO,anonimizado,PIX,INTER,180.0,Recebimento,anonimizado
3631,2022-11-04,CREDITO,anonimizado,PIX,INTER,185.0,Recebimento,anonimizado
3632,2022-11-04,DEBITO,anonimizado,CARTAO,INTER,53.0,Despesa,anonimizado
3633,2022-11-07,DEBITO,anonimizado,PIX,INTER,1068.8,Salário,anonimizado
3634,2022-11-08,CREDITO,anonimizado,PIX,INTER,350.0,Recebimento,anonimizado
3635,2022-11-08,DEBITO,anonimizado,PIX,INTER,105.5,Despesa,anonimizado
3636,2022-11-08,DEBITO,anonimizado,CARTAO,INTER,54.4,Despesa,anonimizado
3637,2022-11-09,CREDITO,anonimizado,PIX,INTER,35.0,Recebimento,anonimizado
3638,2022-11-09,CREDITO,anonimizado,PIX,INTER,70.0,Recebimento,anonimizado
3639,2022-11-09,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
3640,2022-11-09,CREDITO,anonimizado,PIX,INTER,470.0,Recebimento,anonimizado
3641,2022-11-10,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
3642,2022-11-11,DEBITO,anonimizado,CARTAO,INTER,62.12,Despesa,anonimizado
3643,2022-11-11,DEBITO,anonimizado,CARTAO,INTER,67.8,Despesa,anonimizado
3644,2022-11-11,CREDITO,anonimizado,PIX,INTER,295.0,Recebimento,anonimizado
3645,2022-11-14,CREDITO,anonimizado,PIX,INTER,200.0,Recebimento,anonimizado
3646,2022-11-14,CREDITO,anonimizado,PIX,INTER,80.0,Recebimento,anonimizado
3647,2022-11-14,CREDITO,anonimizado,PIX,INTER,170.0,Recebimento,anonimizado
3648,2022-11-21,CREDITO,anonimizado,PIX,INTER,22.5,Recebimento,anonimizado
3649,2022-11-21,CREDITO,anonimizado,PIX,INTER,88.0,Recebimento,anonimizado
3650,2022-11-22,CREDITO,anonimizado,PIX,INTER,280.0,Recebimento,anonimizado
3651,2022-11-22,DEBITO,anonimizado,PIX,INTER,305.38,Despesa,anonimizado
3652,2022-11-22,CREDITO,anonimizado,CARTAO,INTER,7.68,Recebimento,anonimizado
3653,2022-11-23,DEBITO,anonimizado,CARTAO,INTER,90.0,Despesa,anonimizado
3654,2022-11-24,DEBITO,anonimizado,CARTAO,INTER,63.2,Despesa,anonimizado
3655,2022-11-24,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
3656,2022-11-25,CREDITO,anonimizado,PIX,INTER,106.93,Recebimento,anonimizado
3657,2022-11-25,CREDITO,anonimizado,PIX,INTER,1050.0,Recebimento,anonimizado
3658,2022-11-28,DEBITO,anonimizado,CARTAO,INTER,61.9,Despesa,anonimizado
3659,2022-11-28,CREDITO,anonimizado,PIX,INTER,200.0,Recebimento,anonimizado
3660,2022-11-29,DEBITO,anonimizado,PIX,INTER,83.5,Despesa,anonimizado
3661,2022-11-30,CREDITO,anonimizado,PIX,INTER,32.0,Recebimento,anonimizado
3662,2022-12-05,DEBITO,anonimizado,PIX,INTER,1350.0,Despesa,anonimizado
3663,2022-12-05,DEBITO,anonimizado,CARTAO,INTER,29.84,Despesa,anonimizado
3664,2022-12-05,CREDITO,anonimizado,PIX,INTER,310.0,Recebimento,anonimizado
3665,2022-12-05,CREDITO,anonimizado,PIX,INTER,185.0,Recebimento,anonimizado
3666,2022-12-05,CREDITO,anonimizado,PIX,INTER,310.0,Recebimento,anonimizado
3667,2022-12-05,CREDITO,anonimizado,PIX,INTER,120.0,Recebimento,anonimizado
3668,2022-12-06,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
3669,2022-12-06,DEBITO,anonimizado,PIX,INTER,1669.74,Salário,anonimizado
3670,2022-12-06,DEBITO,anonimizado,PIX,INTER,1519.55,Salário,anonimizado
3671,2022-12-06,DEBITO,anonimizado,PIX,INTER,1078.68,Despesa,anonimizado
3672,2022-12-06,CREDITO,anonimizado,PIX,INTER,310.0,Recebimento,anonimizado
3673,2022-12-06,CREDITO,anonimizado,PIX,INTER,90.0,Recebimento,anonimizado
3674,2022-12-07,CREDITO,anonimizado,PIX,INTER,200.0,Recebimento,anonimizado
3675,2022-12-07,DEBITO,anonimizado,PIX,INTER,260.0,Despesa,anonimizado
3676,2022-12-08,DEBITO,anonimizado,TRANSFERENCIA,INTER,1820.76,Despesa,anonimizado
3677,2022-12-08,CREDITO,anonimizado,PIX,INTER,280.0,Recebimento,anonimizado
3678,2022-12-08,CREDITO,anonimizado,PIX,INTER,485.0,Recebimento,anonimizado
3679,2022-12-08,CREDITO,anonimizado,PIX,INTER,280.0,Recebimento,anonimizado
3680,2022-12-09,CREDITO,anonimizado,CHEQUE,INTER,375.0,Recebimento,anonimizado
3681,2022-12-13,CREDITO,anonimizado,PIX,INTER,80.0,Recebimento,anonimizado
3682,2022-12-13,CREDITO,anonimizado,PIX,INTER,130.0,Recebimento,anonimizado
3683,2022-12-14,DEBITO,anonimizado,PIX,INTER,156.18,Despesa,anonimizado
3684,2022-12-14,CREDITO,anonimizado,PIX,INTER,280.0,Recebimento,anonimizado
3685,2022-12-14,CREDITO,anonimizado,PIX,INTER,470.0,Recebimento,anonimizado
3686,2022-12-15,DEBITO,anonimizado,CARTAO,INTER,5.0,Despesa,anonimizado
3687,2022-12-15,CREDITO,anonimizado,PIX,INTER,540.0,Recebimento,anonimizado
3688,2022-12-15,DEBITO,anonimizado,BOLETO,INTER,89.08,Despesa,anonimizado
3689,2022-12-15,DEBITO,anonimizado,BOLETO,INTER,47.45,Despesa,anonimizado
3690,2022-12-15,DEBITO,anonimizado,BOLETO,INTER,332.99,Despesa,anonimizado
3691,2022-12-15,DEBITO,anonimizado,CARTAO,INTER,10.0,Despesa,anonimizado
3692,2022-12-15,CREDITO,anonimizado,PIX,INTER,80.0,Recebimento,anonimizado
3693,2022-12-16,CREDITO,anonimizado,PIX,INTER,295.0,Recebimento,anonimizado
3694,2022-12-17,CREDITO,anonimizado,PIX,INTER,180.0,Recebimento,anonimizado
3695,2022-12-17,CREDITO,anonimizado,PIX,INTER,180.0,Recebimento,anonimizado
3696,2022-12-18,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
3697,2022-12-18,CREDITO,anonimizado,PIX,INTER,80.0,Recebimento,anonimizado
3698,2022-12-19,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
3699,2022-12-19,DEBITO,anonimizado,PIX,INTER,853.75,Despesa,anonimizado
3700,2022-12-19,DEBITO,anonimizado,PIX,INTER,895.35,Despesa,anonimizado
3701,2022-12-19,DEBITO,anonimizado,BOLETO,INTER,39.6,Despesa,anonimizado
3702,2022-12-19,DEBITO,anonimizado,CARTAO,INTER,2396.16,Despesa,anonimizado
3703,2022-12-20,CREDITO,anonimizado,CARTAO,INTER,5.99,Recebimento,anonimizado
3704,2022-12-20,DEBITO,anonimizado,CARTAO,INTER,26.0,Despesa,anonimizado
3705,2022-12-20,CREDITO,anonimizado,PIX,INTER,191.3,Recebimento,anonimizado
3706,2022-12-20,DEBITO,anonimizado,PIX,INTER,1348.05,Despesa,anonimizado
3707,2022-12-20,DEBITO,anonimizado,PIX,INTER,479.43,Despesa,anonimizado
3708,2022-12-20,DEBITO,anonimizado,PIX,INTER,84.58,Despesa,anonimizado
3709,2022-12-20,CREDITO,anonimizado,PIX,INTER,88.0,Recebimento,anonimizado
3710,2022-12-20,DEBITO,anonimizado,PIX,INTER,100.0,Despesa,anonimizado
3711,2022-12-21,DEBITO,anonimizado,CARTAO,INTER,120.0,Despesa,anonimizado
3712,2022-12-21,CREDITO,anonimizado,PIX,INTER,240.0,Recebimento,anonimizado
3713,2022-12-21,DEBITO,anonimizado,CARTAO,INTER,205.0,Despesa,anonimizado
3714,2022-12-21,CREDITO,anonimizado,TRANSFERENCIA,INTER,385.0,Recebimento,anonimizado
4001,2022-01-04,DEBITO,anonimizado,DEBITO,CRED_CREA,30.9,Pagamento,anonimizado
4002,2022-01-04,DEBITO,anonimizado,DEBITO,CRED_CREA,100.0,Pagamento,anonimizado
4003,2022-01-04,DEBITO,anonimizado,DEBITO,CRED_CREA,358.91,Pagamento,anonimizado
4004,2022-01-04,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,846.95,Recebimento,anonimizado
4005,2022-01-07,DEBITO,anonimizado,DEBITO,CRED_CREA,3046.25,Pagamento,anonimizado
4006,2022-01-10,DEBITO,anonimizado,DEBITO,CRED_CREA,1418.47,Empréstimo,anonimizado
4007,2022-01-10,DEBITO,anonimizado,DEBITO,CRED_CREA,144.05,Pagamento,anonimizado
4008,2022-01-11,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1449.7,Recebimento,anonimizado
4009,2022-01-17,DEBITO,anonimizado,DEBITO,CRED_CREA,59.5,Pagamento,anonimizado
4010,2022-01-17,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1517.3,Recebimento,anonimizado
4011,2022-01-21,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,696.85,Recebimento,anonimizado
4012,2022-01-24,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,807.33,Recebimento,anonimizado
4013,2022-01-24,DEBITO,anonimizado,DEBITO,CRED_CREA,92.52,Pagamento,anonimizado
4014,2022-01-25,DEBITO,anonimizado,DEBITO,CRED_CREA,100.0,Pagamento,anonimizado
4015,2022-01-25,DEBITO,anonimizado,DEBITO,CRED_CREA,86.5,Pagamento,anonimizado
4016,2022-01-25,DEBITO,anonimizado,DEBITO,CRED_CREA,86.5,Pagamento,anonimizado
4017,2022-01-26,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,264.3,Recebimento,anonimizado
4018,2022-01-27,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1861.8,Recebimento,anonimizado
4019,2022-01-31,DEBITO,anonimizado,DEBITO,CRED_CREA,380.63,Pagamento,anonimizado
4020,2022-01-31,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,863.14,Recebimento,anonimizado
4021,2022-02-02,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1666.76,Recebimento,anonimizado
4022,2022-02-03,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1132.17,Recebimento,anonimizado
4023,2022-02-04,DEBITO,anonimizado,BOLETO,CRED_CREA,18.88,"Pagamento, Impostos",anonimizado
4024,2022-02-04,DEBITO,anonimizado,BOLETO,CRED_CREA,154.06,"Pagamento, Serviços Públicos",anonimizado
4025,2022-02-07,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,220.89,Recebimento,anonimizado
4026,2022-02-07,DEBITO,anonimizado,TRANSFERENCIA,CRED_CREA,30.9,Pagamento,anonimizado
4027,2022-02-07,DEBITO,anonimizado,BOLETO,CRED_CREA,3391.15,"Pagamento, Aluguel",anonimizado
4028,2022-02-07,DEBITO,anonimizado,BOLETO,CRED_CREA,376.13,Pagamento,anonimizado
4029,2022-02-07,DEBITO,anonimizado,BOLETO,CRED_CREA,294.52,Pagamento,anonimizado
4030,2022-02-07,DEBITO,anonimizado,TRANSFERENCIA,CRED_CREA,396.36,"Pagamento, Estagiários",anonimizado
4031,2022-02-09,DEBITO,anonimizado,BOLETO,CRED_CREA,220.26,Pagamento,anonimizado
4032,2022-02-09,DEBITO,anonimizado,BOLETO,CRED_CREA,105.82,Pagamento,anonimizado
4033,2022-02-09,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,2896.89,Recebimento,anonimizado
4034,2022-02-10,DEBITO,anonimizado,TRANSFERENCIA,CRED_CREA,1418.47,"Pagamento, Empréstimos",anonimizado
4035,2022-02-10,DEBITO,anonimizado,BOLETO,CRED_CREA,144.05,"Pagamento, Seguros",anonimizado
4036,2022-02-15,DEBITO,anonimizado,BOLETO,CRED_CREA,59.5,Pagamento,anonimizado
4037,2022-02-15,DEBITO,anonimizado,TRANSFERENCIA,CRED_CREA,2198.74,"Pagamento, Fatura",anonimizado
4038,2022-02-18,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1526.56,Recebimento,anonimizado
4039,2022-02-22,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,881.09,Recebimento,anonimizado
4040,2022-02-22,DEBITO,anonimizado,BOLETO,CRED_CREA,139.88,"Pagamento, Serviços Públicos",anonimizado
4041,2022-02-22,DEBITO,anonimizado,BOLETO,CRED_CREA,149.9,"Pagamento, Serviços Públicos",anonimizado
4042,2022-02-22,DEBITO,anonimizado,BOLETO,CRED_CREA,64.98,"Pagamento, Serviços",anonimizado
4043,2022-02-22,DEBITO,anonimizado,BOLETO,CRED_CREA,54.99,"Pagamento, Serviços",anonimizado
4044,2022-02-22,DEBITO,anonimizado,BOLETO,CRED_CREA,69.25,Pagamento,anonimizado
4045,2022-02-24,DEBITO,anonimizado,BOLETO,CRED_CREA,292.81,Pagamento,anonimizado
4046,2022-02-25,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,595.26,Recebimento,anonimizado
4047,2022-02-25,DEBITO,anonimizado,TRANSFERENCIA,CRED_CREA,245.63,Pagamento,anonimizado
4048,2022-02-25,DEBITO,anonimizado,BOLETO,CRED_CREA,283.0,"Pagamento, Saúde",anonimizado
4049,2022-03-02,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,2625.04,Recebimento,anonimizado
4050,2022-03-02,DEBITO,anonimizado,BOLETO,CRED_CREA,26.0,Pagamento,anonimizado
4051,2022-03-02,DEBITO,anonimizado,BOLETO,CRED_CREA,123.88,Pagamento,anonimizado
4052,2022-03-02,DEBITO,anonimizado,BOLETO,CRED_CREA,69.3,Pagamento,anonimizado
4053,2022-03-02,DEBITO,anonimizado,BOLETO,CRED_CREA,30.9,Pagamento,anonimizado
4054,2022-03-04,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,440.24,Recebimento,anonimizado
4055,2022-03-07,DEBITO,anonimizado,BOLETO,CRED_CREA,3391.15,"Pagamento, Aluguel",anonimizado
4056,2022-03-08,DEBITO,anonimizado,TRANSFERENCIA,CRED_CREA,396.36,"Pagamento, Estagiários",anonimizado
4057,2022-03-08,DEBITO,anonimizado,BOLETO,CRED_CREA,294.51,Pagamento,anonimizado
4058,2022-03-08,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,468.13,Recebimento,anonimizado
4059,2022-03-09,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,528.7,Recebimento,anonimizado
4060,2022-03-10,DEBITO,anonimizado,TRANSFERENCIA,CRED_CREA,1418.47,"Pagamento, Empréstimos",anonimizado
4061,2022-03-10,DEBITO,anonimizado,BOLETO,CRED_CREA,144.05,"Pagamento, Seguros",anonimizado
4062,2022-03-14,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1500.0,Aplicação de Recursos,anonimizado
4063,2022-03-14,DEBITO,anonimizado,PIX,CRED_CREA,16000.0,Pagamento,anonimizado
4064,2022-03-14,DEBITO,anonimizado,PIX,CRED_CREA,4.99,Pagamento,anonimizado
4065,2022-03-15,DEBITO,anonimizado,BOLETO,CRED_CREA,59.5,Pagamento,anonimizado
4066,2022-03-16,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,192.22,Recebimento,anonimizado
4067,2022-03-23,DEBITO,anonimizado,BOLETO,CRED_CREA,266.95,Pagamento,anonimizado
4068,2022-03-23,DEBITO,anonimizado,BOLETO,CRED_CREA,149.9,"Pagamento, Serviços Públicos",anonimizado
4069,2022-03-23,DEBITO,anonimizado,BOLETO,CRED_CREA,218.94,Pagamento,anonimizado
4070,2022-03-23,DEBITO,anonimizado,BOLETO,CRED_CREA,148.21,"Pagamento, Serviços Públicos",anonimizado
4071,2022-03-23,DEBITO,anonimizado,BOLETO,CRED_CREA,64.98,"Pagamento, Serviços",anonimizado
4072,2022-03-23,DEBITO,anonimizado,BOLETO,CRED_CREA,183.61,Pagamento,anonimizado
4073,2022-03-23,DEBITO,anonimizado,BOLETO,CRED_CREA,69.24,Pagamento,anonimizado
4074,2022-03-23,CREDITO,anonimizado,PIX,CRED_CREA,8841.87,"Recebimento, Reembolso",anonimizado
4075,2022-03-24,DEBITO,anonimizado,BOLETO,CRED_CREA,54.99,"Pagamento, Serviços",anonimizado
4076,2022-03-28,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1983.8,Recebimento,anonimizado
4077,2022-03-28,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,0.02,Recebimento,anonimizado
4078,2022-03-29,DEBITO,anonimizado,TRANSFERENCIA,CRED_CREA,255.63,Pagamento,anonimizado
4079,2022-03-29,DEBITO,anonimizado,BOLETO,CRED_CREA,297.95,Pagamento,anonimizado
4080,2022-03-29,DEBITO,anonimizado,BOLETO,CRED_CREA,120.0,"Pagamento, Saúde",anonimizado
4081,2022-03-29,DEBITO,anonimizado,BOLETO,CRED_CREA,290.4,Pagamento,anonimizado
4082,2022-03-29,DEBITO,anonimizado,BOLETO,CRED_CREA,107.66,"Pagamento, Taxas",anonimizado
4083,2022-03-31,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1453.54,Recebimento,anonimizado
4084,2022-04-01,DEBITO,anonimizado,BOLETO,CRED_CREA,335.09,Pagamento,anonimizado
4085,2022-04-01,DEBITO,anonimizado,BOLETO,CRED_CREA,159.85,"Pagamento, Serviços Públicos",anonimizado
4086,2022-04-01,DEBITO,anonimizado,BOLETO,CRED_CREA,30.9,Pagamento,anonimizado
4087,2022-04-01,DEBITO,anonimizado,BOLETO,CRED_CREA,290.4,Pagamento,anonimizado
4088,2022-04-01,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,758.68,Recebimento,anonimizado
4089,2022-04-07,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1386.33,Recebimento,anonimizado
4090,2022-04-07,DEBITO,anonimizado,TRANSFERENCIA,CRED_CREA,396.36,"Pagamento, Estagiários",anonimizado
4091,2022-04-07,DEBITO,anonimizado,BOLETO,CRED_CREA,3391.15,"Pagamento, Aluguel",anonimizado
4092,2022-04-07,DEBITO,anonimizado,BOLETO,CRED_CREA,89.24,Pagamento,anonimizado
4093,2022-04-07,DEBITO,anonimizado,BOLETO,CRED_CREA,573.86,Pagamento,anonimizado
4094,2022-04-08,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,692.18,Recebimento,anonimizado
4095,2022-04-11,DEBITO,anonimizado,TRANSFERENCIA,CRED_CREA,1418.47,"Pagamento, Empréstimos",anonimizado
4096,2022-04-11,DEBITO,anonimizado,BOLETO,CRED_CREA,144.05,"Pagamento, Seguros",anonimizado
4097,2022-04-12,DEBITO,anonimizado,BOLETO,CRED_CREA,298.0,Pagamento,anonimizado
4098,2022-04-12,DEBITO,anonimizado,BOLETO,CRED_CREA,29.46,Pagamento,anonimizado
4099,2022-04-12,DEBITO,anonimizado,BOLETO,CRED_CREA,79.2,Pagamento,anonimizado
4100,2022-04-12,DEBITO,anonimizado,TRANSFERENCIA,CRED_CREA,139.7,"Pagamento, Rescisão",anonimizado
4101,2022-04-13,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1154.29,Recebimento,anonimizado
4102,2022-04-18,DEBITO,anonimizado,BOLETO,CRED_CREA,59.5,Pagamento,anonimizado
4103,2022-04-19,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,2187.24,Recebimento,anonimizado
4104,2022-04-19,DEBITO,anonimizado,BOLETO,CRED_CREA,1964.17,"Pagamento, Impostos",anonimizado
4105,2022-04-19,DEBITO,anonimizado,BOLETO,CRED_CREA,266.94,Pagamento,anonimizado
4106,2022-04-19,DEBITO,anonimizado,BOLETO,CRED_CREA,573.86,Pagamento,anonimizado
